"Bird.ID","FirstFound","LastPresent","LastChecked","Fate","Freq","YearDay","Study.Area","Location","Trans.Type","Sex","TurkAge","Weight","Hematoma","Pat.Tag","HandTime","MG","LPDV","REV","mtCDy","avgmtWk","pcpCDy","avgpcpWk","BodyCon","Year","SexTT"
585,1,30,30,0,1,0.987619987341228,"WMD 26","Winterport (Hodgman)","Neck","M","J",-0.173152575623985,"0","N",-0.906464226046476,0,-1.40710194105557,-0.563792555199657,-0.911895404915328,0.807592129008387,-0.381117232698385,-0.286195618642902,-1.29349667209638,"2019","M.N"
616,1,30,30,0,1,-0.300833049551085,"WMD 26","Monroe (Doak)","Neck","M","A",1.99840732025515,"0","N",0.607845496751618,0,-1.40710194105557,-0.563792555199657,-0.146721168903955,-0.825502940046081,-0.381117232698385,1.64945686024798,0.438980884600819,"2019","M.N"
617,1,20,27,1,1,-0.300833049551085,"WMD 26","Monroe (Doak)","Neck","M","J",0.405930063277117,"0","N",0.607845496751618,0,-1.40710194105557,-0.563792555199657,-0.146721168903955,-0.825502940046081,-0.381117232698385,1.64945686024798,-0.743261273076853,"2019","M.N"
618,1,30,30,0,1,-0.300833049551085,"WMD 26","Monroe (Doak)","Neck","M","A",2.14317797998042,"0","N",0.607845496751618,0,-1.40710194105557,-0.563792555199657,-0.146721168903955,-0.825502940046081,-0.381117232698385,1.64945686024798,2.94463058673115,"2019","M.N"
619,1,30,30,0,1,-0.300833049551085,"WMD 26","Monroe (Doak)","Neck","M","J",0.116388743826566,"0","N",0.607845496751618,0,-1.40710194105557,1.76655000629226,-0.146721168903955,-0.825502940046081,-0.381117232698385,1.64945686024798,-0.987159830478396,"2019","M.N"
623,1,30,30,0,1,0.113312569450016,"NW","Glenburn","Neck","M","A",2.43271929943097,"0","N",-0.963969658557796,0,0,0,-1.06077000386721,-0.566028644129361,-0.129703758442733,0.400061355332888,0.773097332755729,"2019","M.N"
624,1,30,30,0,1,0.113312569450016,"NW","Glenburn","Neck","M","A",2.72226061888152,"0","N",-0.963969658557796,0,0,0,-1.06077000386721,-0.566028644129361,-0.129703758442733,0.400061355332888,1.21291647290491,"2019","M.N"
625,1,10,10,1,1,0.159328749339027,"WMD 23","Monroe (Cunningham)","Neck","M","A",2.14317797998042,"0","N",-0.791453361023836,0,0.70781491580371,-0.563792555199657,-1.66835207425295,-0.448849868943541,-0.381117232698385,0.592263709656122,0.986449250933172,"2019","M.N"
633,1,30,30,0,1,0.159328749339027,"WMD 23","Monroe (Cunningham)","Neck","M","A",2.72226061888152,"0","N",0.703687884270484,0,0.70781491580371,-0.563792555199657,-1.66835207425295,-0.448849868943541,-0.381117232698385,0.592263709656122,2.19262183581092,"2019","M.N"
636,1,30,30,0,1,0.251361109117049,"S","Gorham (DiagleFarm)","Neck","M","J",-0.02838191589871,"1","N",-0.963969658557796,-1.64835175010175,0.70781491580371,-0.563792555199657,0.747048931639868,-0.264844147436391,-0.332690649885817,0.337771435614245,-2.31605664610887,"2019","M.N"
637,1,30,30,0,1,0.251361109117049,"S","Gorham (DiagleFarm)","Neck","M","J",0.405930063277117,"0","N",-0.503926198467236,-1.64835175010175,-1.40710194105557,-0.563792555199657,0.747048931639868,-0.264844147436391,-0.332690649885817,0.337771435614245,-2.24408968412801,"2019","M.N"
638,1,30,30,0,1,0.251361109117049,"S","Gorham (DiagleFarm)","Neck","M","J",0.550700723002392,"0","N",-0.216399035910636,-1.64835175010175,-1.40710194105557,-0.563792555199657,0.747048931639868,-0.264844147436391,-0.332690649885817,0.337771435614245,-2.15479383588517,"2019","M.N"
640,1,1,6,1,1,0.251361109117049,"S","Gorham (DiagleFarm)","Neck","M","J",0.405930063277117,"0","N",0.147802036661058,-1.64835175010175,-1.40710194105557,1.76655000629226,0.747048931639868,-0.264844147436391,-0.332690649885817,0.337771435614245,-2.24408968412801,"2019","M.N"
751,1,19,29,1,1,1.17168470689727,"NC","Davis Oil","Neck","F","J",-0.02838191589871,"1","N",1.18289982186482,0,0.70781491580371,-0.563792555199657,0.98149623912428,0.977672362965547,-0.381117232698385,-1.11677703523989,0.755414800294152,"2019","F.N"
752,1,30,30,0,1,1.17168470689727,"NC","Davis Oil","Back","F","A",-0.02838191589871,"1","N",0.991215046827085,0,0.70781491580371,-0.563792555199657,0.98149623912428,0.977672362965547,-0.381117232698385,-1.11677703523989,-0.677268895596291,"2019","F.B"
754,1,30,30,0,1,1.17168470689727,"NC","Davis Oil","Back","F","A",-0.173152575623985,"0","N",1.37458459690255,0,0.70781491580371,-0.563792555199657,0.98149623912428,0.977672362965547,-0.381117232698385,-1.11677703523989,-1.09309904841851,"2019","F.B"
824,1,30,30,0,1,0.113312569450016,"NC","Newburgh","Back","F","A",-0.173152575623985,"0","N",0.147802036661058,0.603055518329908,-1.40710194105557,-0.563792555199657,-0.685046158099437,-1.14372270319022,3.8315296973922,-0.496970813605702,-0.404992823859424,"2020","F.B"
826,1,30,30,0,1,-1.72733462611043,"NE","Martin","Back","F","A",-0.173152575623985,"0","N",-0.829790316031383,0.603055518329908,0.70781491580371,-0.563792555199657,-0.504256515323044,0.50269895910078,-0.381117232698385,0.679945031093282,-0.213170207825278,"2020","F.B"
831,1,30,30,0,1,1.49379796612035,"NW","Day","Neck","F","J",-0.897005874250363,"1","N",-1.4623500736559,0,-1.40710194105557,-0.563792555199657,0.651151861342546,0.924767702648397,-0.381117232698385,-0.0453919912035128,-0.106177449567377,"2019","F.N"
832,1,1,6,1,1,1.49379796612035,"NW","Day","Back","F","J",-0.607464554799812,"1","N",-1.27066529861817,0.603055518329908,0.70781491580371,-0.563792555199657,0.651151861342546,0.924767702648397,-0.381117232698385,-0.0453919912035128,-0.0581994749134662,"2019","F.B"
833,1,30,30,0,1,1.49379796612035,"NW","Day","Back","F","A",-0.02838191589871,"0","N",-1.07898052358044,0.603055518329908,-1.40710194105557,-0.563792555199657,0.651151861342546,0.924767702648397,-0.381117232698385,-0.0453919912035128,-0.284710585926163,"2019","F.B"
834,1,30,30,0,1,1.49379796612035,"NW","Day","Neck","F","J",-0.607464554799812,"1","N",-0.887295748542703,0,-1.40710194105557,-0.563792555199657,0.651151861342546,0.924767702648397,-0.381117232698385,-0.0453919912035128,0.00710738600241135,"2019","F.N"
835,1,30,30,0,1,1.49379796612035,"NW","Day","Back","F","A",-0.317923235349261,"1","N",-0.714779451008743,0.603055518329908,0.70781491580371,1.76655000629226,0.651151861342546,0.924767702648397,-0.381117232698385,-0.0453919912035128,-0.528609143327706,"2019","F.B"
836,1,30,30,0,1,1.49379796612035,"NW","Day","Back","F","A",-0.02838191589871,"1","N",-0.580600108482329,0.603055518329908,0.70781491580371,-0.563792555199657,0.651151861342546,0.924767702648397,-0.381117232698385,-0.0453919912035128,-0.545938029589674,"2019","F.B"
